Question,Answers,Comment,Instructions,Render as
あそこが有名な（　）の難所で、アスリート泣かせの坂といわれています。,九十九折,あそこが有名な__九十九折__の難所で、アスリート泣かせの坂といわれています。,Type the reading!,Text
（　）の道を健太くんは苦もなく自転車で疾走しました。,九十九折,__九十九折__の道を健太くんは苦もなく自転車で疾走しました。,Type the reading!,Text
（　）の曲路を猛スピードで下るのはジェットコースターに乗っているようでした。,九十九折,__九十九折__の曲路を猛スピードで下るのはジェットコースターに乗っているようでした。,Type the reading!,Text
美しい（　）を保つために、トリートメントとブラッシングは欠かせません。,九十九髪,美しい__九十九髪__を保つために、トリートメントとブラッシングは欠かせません。,Type the reading!,Text
健太くんは、（　）や老齢の男性には優しくするように心がけています。,九十九髪,健太くんは、__九十九髪__や老齢の男性には優しくするように心がけています。,Type the reading!,Text
敬老席に座っていらっしゃる（　）の方々は、皆、着飾っていました。,九十九髪,敬老席に座っていらっしゃる__九十九髪__の方々は、皆、着飾っていました。,Type the reading!,Text
ともこちゃんのおばあちゃんは、きれいな（　）です。,九十九髪,ともこちゃんのおばあちゃんは、きれいな__九十九髪__です。,Type the reading!,Text
（　）になっても月一回の美容院通いは続けています。,九十九髪,__九十九髪__になっても月一回の美容院通いは続けています。,Type the reading!,Text
初めておこづかいで買ったCDが、（　）だからという理由で母さんに取り上げられてしまいました。,桑間濮上,初めておこづかいで買ったCDが、__桑間濮上__だからという理由で母さんに取り上げられてしまいました。,Type the reading!,Text
首相は毎晩夢の中で、（　）が流れる夢を見るそうで、この国には滅びるんだと恐れています。,桑間濮上,首相は毎晩夢の中で、__桑間濮上__が流れる夢を見るそうで、この国には滅びるんだと恐れています。,Type the reading!,Text
こんな教育上良くない歌詞の（　）がはやるなんて、世も末だね。,桑間濮上,こんな教育上良くない歌詞の__桑間濮上__がはやるなんて、世も末だね。,Type the reading!,Text
この国が亡びるとき、（　）が大音響で流れていたそうです。,桑間濮上,この国が亡びるとき、__桑間濮上__が大音響で流れていたそうです。,Type the reading!,Text
（　）が日常的にラジオから流れているこの国は、遅かれ早かれ滅びゆく運命にあるのでしょう。,桑間濮上,__桑間濮上__が日常的にラジオから流れているこの国は、遅かれ早かれ滅びゆく運命にあるのでしょう。,Type the reading!,Text
少年よ、（　）を胸に抱いて、世界に羽ばたく大人になれ。,桑弧蓬矢,少年よ、__桑弧蓬矢__を胸に抱いて、世界に羽ばたく大人になれ。,Type the reading!,Text
健太くんは、（　）を抱いて世界に羽ばたきました。,桑弧蓬矢,健太くんは、__桑弧蓬矢__を抱いて世界に羽ばたきました。,Type the reading!,Text
（　）を胸に健太くんは努力を重ねています。,桑弧蓬矢,__桑弧蓬矢__を胸に健太くんは努力を重ねています。,Type the reading!,Text
（　）の精神を持ち続けてたゆまぬ努力をしましょう。,桑弧蓬矢,__桑弧蓬矢__の精神を持ち続けてたゆまぬ努力をしましょう。,Type the reading!,Text
小さいころ走り回っていた山林が切り開かれ、飛行場になって（　）の感があります。,桑田碧海,小さいころ走り回っていた山林が切り開かれ、飛行場になって__桑田碧海__の感があります。,Type the reading!,Text
サッカーができるくらい広い原っぱだったのに、今では住宅やマンションが建っているなんて、（　）だなあ。,桑田碧海,サッカーができるくらい広い原っぱだったのに、今では住宅やマンションが建っているなんて、__桑田碧海__だなあ。,Type the reading!,Text
さすが大都会、来るたびに変化していて（　）を感じるよ。,桑田碧海,さすが大都会、来るたびに変化していて__桑田碧海__を感じるよ。,Type the reading!,Text
